"USA,Over 14 nights,Tunnel,Miscellaneous"
"Canada,1-3  nights,Air,Holiday"
"Canada,1-3  nights,Air,Business"
"Canada,1-3  nights,Air,VFR"
"Canada,1-3  nights,Air,Miscellaneous"
"Canada,1-3  nights,Sea,Holiday"
"Canada,1-3  nights,Sea,Business"
"Canada,1-3  nights,Tunnel,Holiday"
"Canada,1-3  nights,Tunnel,Business"
"Canada,4-7  nights,Air,Holiday"
"Canada,4-7  nights,Air,Business"
"Canada,4-7  nights,Air,VFR"
"Canada,4-7  nights,Air,Miscellaneous"
"Canada,4-7  nights,Tunnel,VFR"
"Canada,8-14 nights,Air,Holiday"
"Canada,8-14 nights,Air,Business"
"Canada,8-14 nights,Air,VFR"
"Canada,8-14 nights,Air,Study"
"Canada,8-14 nights,Air,Miscellaneous"
"Canada,8-14 nights,Tunnel,VFR"
"Canada,Over 14 nights,Air,Holiday"
"Canada,Over 14 nights,Air,Business"
"Canada,Over 14 nights,Air,VFR"
"Canada,Over 14 nights,Air,Study"
"Canada,Over 14 nights,Air,Miscellaneous"
"Mexico,1-3  nights,Air,Holiday"
"Mexico,1-3  nights,Air,Miscellaneous"
"Mexico,1-3  nights,Sea,Holiday"
"Mexico,1-3  nights,Tunnel,Holiday"
"Mexico,4-7  nights,Air,Holiday"
"Mexico,4-7  nights,Air,Business"
"Mexico,4-7  nights,Air,VFR"
"Mexico,4-7  nights,Tunnel,Holiday"
"Mexico,8-14 nights,Air,Miscellaneous"
"Mexico,8-14 nights,Tunnel,VFR"
"Mexico,Over 14 nights,Air,VFR"
"Brazil,1-3  nights,Air,Business"
"Brazil,1-3  nights,Air,VFR"
"Brazil,4-7  nights,Air,Holiday"
"Brazil,4-7  nights,Air,Business"
"Brazil,4-7  nights,Air,VFR"
"Brazil,4-7  nights,Air,Miscellaneous"
"Brazil,8-14 nights,Air,Holiday"
"Brazil,8-14 nights,Tunnel,Holiday"
"Brazil,Over 14 nights,Air,Holiday"
"Brazil,Over 14 nights,Air,VFR"
"Brazil,Over 14 nights,Tunnel,Holiday"
"Argentina,1-3  nights,Air,Holiday"
"Argentina,1-3  nights,Air,Business"
"Argentina,1-3  nights,Tunnel,VFR"
"Argentina,4-7  nights,Tunnel,Holiday"
"Argentina,Over 14 nights,Air,Holiday"
"Argentina,Over 14 nights,Air,Study"
"Argentina,Over 14 nights,Air,Miscellaneous"
"Argentina,Over 14 nights,Tunnel,VFR"
"Argentina,Over 14 nights,Tunnel,Study"
"Other Central & South America,1-3  nights,Air,Holiday"
"Other Central & South America,1-3  nights,Air,Business"
"Other Central & South America,1-3  nights,Air,VFR"
"Other Central & South America,1-3  nights,Air,Miscellaneous"
"Other Central & South America,4-7  nights,Air,Holiday"
"Other Central & South America,4-7  nights,Air,Business"
"Other Central & South America,4-7  nights,Air,VFR"
"Other Central & South America,4-7  nights,Tunnel,Holiday"
"Other Central & South America,8-14 nights,Air,Holiday"
"Other Central & South America,8-14 nights,Air,Business"
"Other Central & South America,8-14 nights,Air,VFR"
"Other Central & South America,8-14 nights,Tunnel,Business"
"Other Central & South America,8-14 nights,Tunnel,Miscellaneous"
"Other Central & South America,Over 14 nights,Air,Holiday"
"Other Central & South America,Over 14 nights,Air,VFR"
"Other Central & South America,Over 14 nights,Air,Study"
"Other Central & South America,Over 14 nights,Air,Miscellaneous"
"Hong Kong,1-3  nights,Air,Holiday"
"Hong Kong,1-3  nights,Air,Business"
"Hong Kong,1-3  nights,Air,VFR"
"Hong Kong,1-3  nights,Air,Miscellaneous"
"Hong Kong,4-7  nights,Air,Holiday"
"Hong Kong,4-7  nights,Air,Business"
"Hong Kong,4-7  nights,Air,VFR"
"Hong Kong,8-14 nights,Air,Holiday"
"Hong Kong,8-14 nights,Air,Business"
"Hong Kong,8-14 nights,Air,VFR"
"Hong Kong,8-14 nights,Tunnel,VFR"
"Hong Kong,Over 14 nights,Air,Holiday"
"Hong Kong,Over 14 nights,Air,Business"
"Hong Kong,Over 14 nights,Air,VFR"
"Malaysia,1-3  nights,Air,Holiday"
"Malaysia,1-3  nights,Air,Business"
"Malaysia,1-3  nights,Air,VFR"
"Malaysia,1-3  nights,Air,Miscellaneous"
"Malaysia,4-7  nights,Air,Holiday"
"Malaysia,4-7  nights,Air,VFR"
"Malaysia,8-14 nights,Air,Holiday"
"Malaysia,8-14 nights,Air,Business"
"Malaysia,8-14 nights,Air,VFR"
"Malaysia,8-14 nights,Air,Miscellaneous"
"Malaysia,Over 14 nights,Air,Holiday"
"Malaysia,Over 14 nights,Air,VFR"
"Thailand,1-3  nights,Air,Holiday"
"Thailand,1-3  nights,Air,Miscellaneous"
"Thailand,4-7  nights,Air,Business"
"Thailand,4-7  nights,Air,VFR"
"Thailand,8-14 nights,Air,Holiday"
"Thailand,8-14 nights,Air,VFR"
"Thailand,Over 14 nights,Air,VFR"
"Singapore,1-3  nights,Air,Holiday"
"Singapore,1-3  nights,Air,Business"
"Singapore,1-3  nights,Air,VFR"
"Singapore,1-3  nights,Air,Miscellaneous"
"Singapore,4-7  nights,Air,Holiday"
"Singapore,4-7  nights,Air,Business"
"Singapore,4-7  nights,Air,VFR"
"Singapore,8-14 nights,Air,Holiday"
"Singapore,8-14 nights,Air,Business"
"Singapore,8-14 nights,Air,VFR"
"Singapore,Over 14 nights,Air,Holiday"
"Singapore,Over 14 nights,Air,Business"
"Singapore,Over 14 nights,Air,VFR"
"Taiwan,1-3  nights,Air,Holiday"
"Taiwan,1-3  nights,Air,Business"
"Taiwan,1-3  nights,Air,Miscellaneous"
"Taiwan,4-7  nights,Air,Holiday"
"Taiwan,4-7  nights,Air,Business"
"Taiwan,8-14 nights,Air,Business"
"Taiwan,8-14 nights,Air,VFR"
"Taiwan,8-14 nights,Air,Miscellaneous"
"Taiwan,Over 14 nights,Air,VFR"
"China,1-3  nights,Air,Holiday"
"China,1-3  nights,Air,Business"
"China,1-3  nights,Air,Miscellaneous"
"China,4-7  nights,Air,Holiday"
"China,4-7  nights,Air,Business"
"China,8-14 nights,Air,Business"
"China,8-14 nights,Air,VFR"
"China,Over 14 nights,Air,Study"
"Other Asia,1-3  nights,Air,Holiday"
"Other Asia,1-3  nights,Air,Business"
"Other Asia,1-3  nights,Air,VFR"
"Other Asia,1-3  nights,Air,Miscellaneous"
"Other Asia,4-7  nights,Air,Holiday"
"Other Asia,4-7  nights,Air,Business"
"Other Asia,4-7  nights,Air,VFR"
"Other Asia,8-14 nights,Air,Holiday"
"Other Asia,8-14 nights,Air,Business"
"Other Asia,8-14 nights,Air,VFR"
